CONDITION_ID	GENE_ID
OMIM:229600	ENSG00000136872
OMIM:229700	ENSG00000165140
OMIM:230000	ENSG00000179163
OMIM:230200	ENSG00000108479
OMIM:230350	ENSG00000117308|ENSG00000213930
OMIM:230400	ENSG00000117308|ENSG00000213930
OMIM:230450	ENSG00000001084|ENSG00000085063|ENSG00000100292|ENSG00000100983|ENSG00000106992|ENSG00000122643
OMIM:230500	ENSG00000170266
OMIM:230600	ENSG00000170266
OMIM:230650	ENSG00000170266
OMIM:230740	ENSG00000106344|ENSG00000109101|ENSG00000115827|ENSG00000132669|ENSG00000163347|ENSG00000166033|ENSG00000168453|ENSG00000169604|ENSG00000186847
OMIM:230800	ENSG00000197746|ENSG00000262446
OMIM:230900	ENSG00000197746|ENSG00000262446
OMIM:231000	ENSG00000197746|ENSG00000262446
OMIM:231005	ENSG00000197746|ENSG00000262446
OMIM:231070	ENSG00000068078|ENSG00000087245|ENSG00000092330|ENSG00000100934|ENSG00000120370|ENSG00000121075|ENSG00000133937|ENSG00000141655|ENSG00000157766|ENSG00000166147|ENSG00000166801|ENSG00000176842|ENSG00000204103
OMIM:231090	ENSG00000167634
OMIM:231095	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:231200	ENSG00000169704|ENSG00000185245|ENSG00000203618
OMIM:231300	ENSG00000034971|ENSG00000138061
OMIM:231530	ENSG00000005381|ENSG00000007933|ENSG00000073578|ENSG00000091483|ENSG00000100075|ENSG00000101981|ENSG00000102144|ENSG00000103150|ENSG00000111716|ENSG00000116984|ENSG00000125741|ENSG00000125877|ENSG00000138109|ENSG00000138796|ENSG00000147224|ENSG00000147647|ENSG00000148090|ENSG00000154646|ENSG00000160282|ENSG00000165471|ENSG00000165841|ENSG00000166710|ENSG00000167397|ENSG00000167642|ENSG00000176715|ENSG00000204370|ENSG00000205138|ENSG00000239900|ENSG00000255974|ENSG00000273686|ENSG00000280905
OMIM:231550	ENSG00000094914
OMIM:231670	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:231680	ENSG00000105379|ENSG00000140374|ENSG00000171503
OMIM:231690	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:231900	ENSG00000001084|ENSG00000085063|ENSG00000100292|ENSG00000100983|ENSG00000106992|ENSG00000122643
OMIM:232200	ENSG00000131482|ENSG00000137700
OMIM:232220	ENSG00000131482|ENSG00000137700
OMIM:232240	ENSG00000131482|ENSG00000137700
OMIM:232300	ENSG00000171298
OMIM:232400	ENSG00000162688
OMIM:232500	ENSG00000114480
OMIM:232600	ENSG00000068976
OMIM:232700	ENSG00000100504
OMIM:232800	ENSG00000152556
OMIM:233100	ENSG00000140675|ENSG00000152779
OMIM:233300	ENSG00000131470|ENSG00000170820|ENSG00000184895
OMIM:233400	ENSG00000011376|ENSG00000112855|ENSG00000125656|ENSG00000133835
OMIM:233420	ENSG00000095015|ENSG00000136931|ENSG00000139549|ENSG00000151632|ENSG00000169297|ENSG00000173894|ENSG00000184895|ENSG00000198610|ENSG00000262762|ENSG00000265231
OMIM:233650	ENSG00000051523|ENSG00000100365|ENSG00000116701|ENSG00000158517|ENSG00000165168|ENSG00000166349|ENSG00000175097
OMIM:233690	ENSG00000051523|ENSG00000100365|ENSG00000116701|ENSG00000158517|ENSG00000165168|ENSG00000166349|ENSG00000175097
OMIM:233700	ENSG00000051523|ENSG00000100365|ENSG00000116701|ENSG00000158517|ENSG00000165168|ENSG00000166349|ENSG00000175097
OMIM:233710	ENSG00000051523|ENSG00000100365|ENSG00000116701|ENSG00000158517|ENSG00000165168|ENSG00000166349|ENSG00000175097
OMIM:233910	ENSG00000131979|ENSG00000150787|ENSG00000151552|ENSG00000166228|ENSG00000171759
OMIM:234000	ENSG00000131187
OMIM:234050	ENSG00000168303
OMIM:234200	ENSG00000125779
OMIM:234500	ENSG00000174358
OMIM:234810	ENSG00000128829
OMIM:235200	ENSG00000010704|ENSG00000105697|ENSG00000106327|ENSG00000125845|ENSG00000138449|ENSG00000168509
OMIM:235400	ENSG00000000971|ENSG00000116785|ENSG00000117335|ENSG00000125730|ENSG00000178726|ENSG00000205403|ENSG00000241253|ENSG00000243649|ENSG00000244414
OMIM:235510	ENSG00000183287
OMIM:235550	ENSG00000009724|ENSG00000049768|ENSG00000069974|ENSG00000073009|ENSG00000088305|ENSG00000102575|ENSG00000104738|ENSG00000116586|ENSG00000121966|ENSG00000128340|ENSG00000134460|ENSG00000135899|ENSG00000149131|ENSG00000150455|ENSG00000153563|ENSG00000163961|ENSG00000166349|ENSG00000168028|ENSG00000171608|ENSG00000172936|ENSG00000175097|ENSG00000182326|ENSG00000197766|ENSG00000198001|ENSG00000198821|ENSG00000211592|ENSG00000269335|ENSG00000274619
OMIM:235555	ENSG00000099377|ENSG00000122787|ENSG00000172817|ENSG00000242110
OMIM:235730	ENSG00000100146|ENSG00000124205|ENSG00000136160|ENSG00000165731|ENSG00000168621|ENSG00000169554|ENSG00000198954
OMIM:235800	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:236200	ENSG00000160200|ENSG00000177000
OMIM:236250	ENSG00000160200|ENSG00000177000
OMIM:236270	ENSG00000107611|ENSG00000117479|ENSG00000124275|ENSG00000166126|ENSG00000228716
OMIM:236600	ENSG00000015133|ENSG00000105647|ENSG00000107186|ENSG00000148204|ENSG00000198910
OMIM:236670	ENSG00000085998|ENSG00000130714
OMIM:236680	ENSG00000166813|ENSG00000198331
OMIM:236700	ENSG00000089225|ENSG00000117298|ENSG00000123066|ENSG00000125863|ENSG00000143951|ENSG00000156925|ENSG00000160789|ENSG00000174705|ENSG00000184937|ENSG00000196924|ENSG00000223802
OMIM:236730	ENSG00000172987|ENSG00000198799
OMIM:236792	ENSG00000087299
OMIM:236800	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:237300	ENSG00000021826
OMIM:237310	ENSG00000161653
OMIM:237450	ENSG00000111700|ENSG00000134538|ENSG00000241635|ENSG00000242366
OMIM:237500	ENSG00000023839
OMIM:237900	ENSG00000111700|ENSG00000134538|ENSG00000241635|ENSG00000242366
OMIM:238320	ENSG00000138039
OMIM:238600	ENSG00000175445|ENSG00000224916|ENSG00000234906
OMIM:238700	ENSG00000008311
OMIM:238970	ENSG00000102743
OMIM:239000	ENSG00000141655|ENSG00000164761
OMIM:239100	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:239200	ENSG00000036828
OMIM:239300	ENSG00000004848|ENSG00000012061|ENSG00000060642|ENSG00000066084|ENSG00000086758|ENSG00000101773|ENSG00000104884|ENSG00000106688|ENSG00000111199|ENSG00000114209|ENSG00000118058|ENSG00000119042|ENSG00000125675|ENSG00000125835|ENSG00000126012|ENSG00000132549|ENSG00000134323|ENSG00000136280|ENSG00000141627|ENSG00000143183|ENSG00000143473|ENSG00000147852|ENSG00000150995|ENSG00000151148|ENSG00000152217|ENSG00000156471|ENSG00000158290|ENSG00000158352|ENSG00000167716|ENSG00000169057|ENSG00000169607|ENSG00000172534|ENSG00000172943|ENSG00000178538|ENSG00000189221|ENSG00000196628|ENSG00000281813
OMIM:239500	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:239510	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:239850	ENSG00000069431|ENSG00000158158
OMIM:240300	ENSG00000160224
OMIM:240500	ENSG00000077150|ENSG00000110651|ENSG00000117322|ENSG00000138684|ENSG00000156738|ENSG00000159958|ENSG00000163600|ENSG00000163932|ENSG00000177455|ENSG00000198589|ENSG00000240505
OMIM:240600	ENSG00000067177|ENSG00000104812|ENSG00000106617|ENSG00000108515|ENSG00000111713|ENSG00000114480|ENSG00000134333|ENSG00000149925
OMIM:240800	ENSG00000006071|ENSG00000110090|ENSG00000134240
OMIM:241080	ENSG00000106344|ENSG00000109101|ENSG00000115827|ENSG00000132669|ENSG00000163347|ENSG00000166033|ENSG00000168453|ENSG00000169604|ENSG00000186847
OMIM:241200	ENSG00000074803|ENSG00000151704|ENSG00000162399|ENSG00000184908|ENSG00000186510
OMIM:241410	ENSG00000282984
OMIM:241500	ENSG00000162551
OMIM:241510	ENSG00000162551
OMIM:241520	ENSG00000102174|ENSG00000118972|ENSG00000152592|ENSG00000171365|ENSG00000197594
OMIM:241550	ENSG00000152661|ENSG00000183072
OMIM:241600	ENSG00000005381|ENSG00000007933|ENSG00000073578|ENSG00000091483|ENSG00000100075|ENSG00000101981|ENSG00000102144|ENSG00000103150|ENSG00000111716|ENSG00000116984|ENSG00000125741|ENSG00000125877|ENSG00000138109|ENSG00000138796|ENSG00000147224|ENSG00000147647|ENSG00000148090|ENSG00000154646|ENSG00000160282|ENSG00000165471|ENSG00000165841|ENSG00000166710|ENSG00000167397|ENSG00000167642|ENSG00000176715|ENSG00000204370|ENSG00000205138|ENSG00000239900|ENSG00000255974|ENSG00000273686|ENSG00000280905
OMIM:241800	ENSG00000106571
OMIM:241850	ENSG00000178919
OMIM:242100	ENSG00000092295|ENSG00000144452|ENSG00000147383|ENSG00000179477
OMIM:242300	ENSG00000092295|ENSG00000144452|ENSG00000147383|ENSG00000179477
OMIM:242500	ENSG00000092295|ENSG00000144452|ENSG00000147383|ENSG00000179477
OMIM:242600	ENSG00000109667|ENSG00000137731|ENSG00000138798|ENSG00000163817|ENSG00000164007|ENSG00000174358|ENSG00000186335|ENSG00000197891
OMIM:242840	ENSG00000152223
OMIM:242860	ENSG00000009724|ENSG00000049768|ENSG00000069974|ENSG00000073009|ENSG00000088305|ENSG00000102575|ENSG00000104738|ENSG00000116586|ENSG00000121966|ENSG00000128340|ENSG00000134460|ENSG00000135899|ENSG00000149131|ENSG00000150455|ENSG00000153563|ENSG00000163961|ENSG00000166349|ENSG00000168028|ENSG00000171608|ENSG00000172936|ENSG00000175097|ENSG00000182326|ENSG00000197766|ENSG00000198001|ENSG00000198821|ENSG00000211592|ENSG00000269335|ENSG00000274619
OMIM:242900	ENSG00000138375
OMIM:243000	ENSG00000132716|ENSG00000140199|ENSG00000169432|ENSG00000261609
OMIM:243060	ENSG00000105146|ENSG00000112053|ENSG00000114374|ENSG00000136931|ENSG00000139351|ENSG00000140623|ENSG00000141384|ENSG00000141497|ENSG00000144962|ENSG00000161594|ENSG00000175294|ENSG00000177990|ENSG00000188613|ENSG00000261631
OMIM:243150	ENSG00000068724
OMIM:243300	ENSG00000005471|ENSG00000073734|ENSG00000081923|ENSG00000119139|ENSG00000263298
OMIM:243310	ENSG00000075624|ENSG00000184009|ENSG00000267807
OMIM:243500	ENSG00000128928
OMIM:243700	ENSG00000105397|ENSG00000107099|ENSG00000168610
OMIM:243800	ENSG00000159459
OMIM:244200	ENSG00000011201|ENSG00000077782|ENSG00000101292|ENSG00000107831|ENSG00000163421|ENSG00000171316
OMIM:244400	ENSG00000039139|ENSG00000122735
OMIM:244450	ENSG00000004848|ENSG00000012061|ENSG00000060642|ENSG00000066084|ENSG00000086758|ENSG00000101773|ENSG00000104884|ENSG00000106688|ENSG00000111199|ENSG00000114209|ENSG00000118058|ENSG00000119042|ENSG00000125675|ENSG00000125835|ENSG00000126012|ENSG00000132549|ENSG00000134323|ENSG00000136280|ENSG00000141627|ENSG00000143183|ENSG00000143473|ENSG00000147852|ENSG00000150995|ENSG00000151148|ENSG00000152217|ENSG00000156471|ENSG00000158290|ENSG00000158352|ENSG00000167716|ENSG00000169057|ENSG00000169607|ENSG00000172534|ENSG00000172943|ENSG00000178538|ENSG00000189221|ENSG00000196628|ENSG00000281813
OMIM:244460	ENSG00000108821|ENSG00000162337|ENSG00000166801|ENSG00000282984
OMIM:245000	ENSG00000109861
OMIM:245010	ENSG00000109861
OMIM:245050	ENSG00000083720|ENSG00000111199|ENSG00000196660
OMIM:245150	ENSG00000111341|ENSG00000115339|ENSG00000118972|ENSG00000133116|ENSG00000135318|ENSG00000164266|ENSG00000181722|ENSG00000205413
OMIM:245200	ENSG00000054983|ENSG00000197746
OMIM:245340	ENSG00000022267|ENSG00000092054|ENSG00000109846|ENSG00000133805|ENSG00000134324|ENSG00000145888|ENSG00000155380|ENSG00000155657|ENSG00000281917
OMIM:245348	ENSG00000110435|ENSG00000131828|ENSG00000150768|ENSG00000164951|ENSG00000168291
OMIM:245349	ENSG00000110435|ENSG00000131828|ENSG00000150768|ENSG00000164951|ENSG00000168291
OMIM:245480	ENSG00000092067|ENSG00000119535|ENSG00000121053
OMIM:245570	ENSG00000183454
OMIM:245590	ENSG00000112964|ENSG00000173757
OMIM:245660	ENSG00000053747|ENSG00000164093
OMIM:245800	ENSG00000032444
OMIM:245900	ENSG00000213398
OMIM:246000	ENSG00000188158
OMIM:246200	ENSG00000171105
OMIM:246300	ENSG00000137462|ENSG00000174125|ENSG00000185345|ENSG00000226275
OMIM:246650	ENSG00000072506|ENSG00000072778|ENSG00000084754|ENSG00000103227|ENSG00000116133|ENSG00000117054|ENSG00000122971|ENSG00000138029|ENSG00000177666|ENSG00000178537|ENSG00000242110
OMIM:246700	ENSG00000152700
OMIM:246900	ENSG00000083123|ENSG00000091140|ENSG00000137992|ENSG00000163644|ENSG00000248098
OMIM:247100	ENSG00000143369
OMIM:248190	ENSG00000109667|ENSG00000137731|ENSG00000138798|ENSG00000163817|ENSG00000164007|ENSG00000174358|ENSG00000186335|ENSG00000197891
OMIM:248200	ENSG00000007062|ENSG00000118402|ENSG00000170289|ENSG00000198691
OMIM:248250	ENSG00000113946
OMIM:248300	ENSG00000096696|ENSG00000103591|ENSG00000126233|ENSG00000134760|ENSG00000167768|ENSG00000169218
OMIM:248360	ENSG00000005381|ENSG00000007933|ENSG00000073578|ENSG00000091483|ENSG00000100075|ENSG00000101981|ENSG00000102144|ENSG00000103150|ENSG00000111716|ENSG00000116984|ENSG00000125741|ENSG00000125877|ENSG00000138109|ENSG00000138796|ENSG00000147224|ENSG00000147647|ENSG00000148090|ENSG00000154646|ENSG00000160282|ENSG00000165471|ENSG00000165841|ENSG00000166710|ENSG00000167397|ENSG00000167642|ENSG00000176715|ENSG00000204370|ENSG00000205138|ENSG00000239900|ENSG00000255974|ENSG00000273686|ENSG00000280905
OMIM:248370	ENSG00000011600|ENSG00000084073|ENSG00000095970|ENSG00000160789|ENSG00000176619
OMIM:248390	ENSG00000070814|ENSG00000102967|ENSG00000108883|ENSG00000171453|ENSG00000186184
OMIM:248450	ENSG00000007372|ENSG00000075891|ENSG00000089289|ENSG00000108474|ENSG00000111678|ENSG00000119614|ENSG00000164690|ENSG00000164946|ENSG00000165821
OMIM:248500	ENSG00000104774
OMIM:248510	ENSG00000109323
OMIM:248600	ENSG00000083123|ENSG00000091140|ENSG00000137992|ENSG00000163644|ENSG00000248098
OMIM:248700	ENSG00000106397|ENSG00000154864
OMIM:248800	ENSG00000120725|ENSG00000150995|ENSG00000171385|ENSG00000205090
OMIM:248900	ENSG00000090487
OMIM:249000	ENSG00000011143|ENSG00000048342|ENSG00000103494|ENSG00000108641|ENSG00000113971|ENSG00000123810|ENSG00000164953|ENSG00000168778|ENSG00000187049|ENSG00000198707|ENSG00000205084
OMIM:249100	ENSG00000103313
OMIM:249270	ENSG00000107611|ENSG00000117479|ENSG00000124275|ENSG00000166126|ENSG00000228716
OMIM:249400	ENSG00000062038|ENSG00000068078|ENSG00000081277|ENSG00000091409|ENSG00000100906|ENSG00000121742|ENSG00000121879|ENSG00000132470|ENSG00000133703|ENSG00000135443|ENSG00000135925|ENSG00000165733|ENSG00000174775|ENSG00000186847|ENSG00000213281|ENSG00000269335|ENSG00000276536
OMIM:249420	ENSG00000089225|ENSG00000117298|ENSG00000123066|ENSG00000125863|ENSG00000143951|ENSG00000156925|ENSG00000160789|ENSG00000174705|ENSG00000184937|ENSG00000196924|ENSG00000223802
OMIM:249500	ENSG00000037474|ENSG00000064313|ENSG00000099797|ENSG00000104723|ENSG00000112282|ENSG00000113851|ENSG00000115524|ENSG00000118162|ENSG00000126091|ENSG00000128731|ENSG00000129696|ENSG00000132024|ENSG00000136051|ENSG00000140471|ENSG00000151150|ENSG00000152217|ENSG00000164099|ENSG00000164418|ENSG00000168769|ENSG00000169372|ENSG00000171456|ENSG00000179348|ENSG00000181038|ENSG00000197121|ENSG00000276802
OMIM:249700	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:249900	ENSG00000100299|ENSG00000197746
OMIM:250100	ENSG00000100299|ENSG00000197746
OMIM:250250	ENSG00000269900
OMIM:250460	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:250620	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:250790	ENSG00000100243|ENSG00000166347
OMIM:250800	ENSG00000100243|ENSG00000166347
OMIM:250850	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:250940	ENSG00000005381|ENSG00000007933|ENSG00000073578|ENSG00000091483|ENSG00000100075|ENSG00000101981|ENSG00000102144|ENSG00000103150|ENSG00000111716|ENSG00000116984|ENSG00000125741|ENSG00000125877|ENSG00000138109|ENSG00000138796|ENSG00000147224|ENSG00000147647|ENSG00000148090|ENSG00000154646|ENSG00000160282|ENSG00000165471|ENSG00000165841|ENSG00000166710|ENSG00000167397|ENSG00000167642|ENSG00000176715|ENSG00000204370|ENSG00000205138|ENSG00000239900|ENSG00000255974|ENSG00000273686|ENSG00000280905
